as_of_date,reference_month,implied_zc_rate,node_status,fit_status,model_version,matrix_version,base_month,training_cutoff,source_trade_count
2026-05-19,2026-05-01,0.043597281197019999,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2026-06-01,0.043740563800335641,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2026-07-01,0.042414749510908623,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2026-08-01,0.0402005086796553,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2026-09-01,0.038947044334975311,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2026-10-01,0.035828798172012677,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2026-11-01,0.038929785697978003,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2026-12-01,0.039024360137507985,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2027-01-01,0.038886770873046039,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2027-02-01,0.037807732913077263,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2027-03-01,0.031579616792797305,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
2026-05-19,2027-04-01,0.026782175244730144,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-05-19,0
