as_of_date,reference_month,projected_index,implied_zc_rate,node_status,fit_status,curve_kind,observation_count,model_version,matrix_version,base_month,base_cpi,training_cutoff,source_trade_count,node_trade_count
2026-08-28,2026-08-01,334.99212192622207,0.034002895048466764,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,5
2026-08-28,2026-09-01,335.64404865011494,0.033386849292225795,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,0
2026-08-28,2026-10-01,335.4517766805215,0.03160383387567145,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,1
2026-08-28,2026-11-01,334.83792026824295,0.033061378950651088,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,0
2026-08-28,2026-12-01,335.12354876048761,0.034159580688674307,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,0
2026-08-28,2027-01-01,336.01018175983916,0.033076450751537756,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,0
2026-08-28,2027-02-01,337.23711815823651,0.031984693784097962,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,0
2026-08-28,2027-03-01,338.72315174060793,0.025771704144318619,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,1
2026-08-28,2027-04-01,339.8950757586224,0.020644633231104548,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,0
2026-08-28,2027-05-01,340.8138590532256,0.016981404001592315,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,1
2026-08-28,2027-06-01,341.52426918841667,0.022674723278844455,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,3
2026-08-28,2027-07-01,342.06017950195815,0.024383769374391795,shadow_posterior,shadow_posterior,shadow_posterior,10,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-07-01,333.91800000000001,2026-08-28,10,2
