as_of_date,reference_month,projected_index,implied_zc_rate,node_status,fit_status,curve_kind,observation_count,model_version,matrix_version,base_month,base_cpi,training_cutoff,source_trade_count,node_trade_count
2026-07-23,2026-07-01,334.03636750821778,0.034014658837751011,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
2026-07-23,2026-08-01,335.08848294331909,0.034300327627105442,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
2026-07-23,2026-09-01,335.32617933648299,0.032408187612324557,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
2026-07-23,2026-10-01,335.1556346779422,0.030693118099307082,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
2026-07-23,2026-11-01,335.40483777095835,0.034810465722654893,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
2026-07-23,2026-12-01,335.93450044576537,0.036662100902211892,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
2026-07-23,2027-01-01,336.97592450029214,0.03604566459327585,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
2026-07-23,2027-02-01,338.40546935872646,0.035559983961094943,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
2026-07-23,2027-03-01,339.56647375189925,0.028325576981824474,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,3
2026-07-23,2027-04-01,340.51118396272096,0.022494696903252009,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,8
2026-07-23,2027-05-01,341.27790033218724,0.018366093440877584,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,8
2026-07-23,2027-06-01,341.89555888477855,0.023786528856777567,shadow_posterior,shadow_posterior,shadow_posterior,11,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-23,11,0
