as_of_date,reference_month,projected_index,implied_zc_rate,node_status,fit_status,curve_kind,observation_count,model_version,matrix_version,base_month,base_cpi,training_cutoff,source_trade_count,node_trade_count
2026-07-21,2026-07-01,334.04721007823616,0.034048222178240328,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,0
2026-07-21,2026-08-01,335.03308339655302,0.034129328705067685,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,0
2026-07-21,2026-09-01,335.2139700545419,0.032062715685165832,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,0
2026-07-21,2026-10-01,334.99151724025467,0.030188413132173908,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,1
2026-07-21,2026-11-01,335.61333784862347,0.035453742259468513,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,1
2026-07-21,2026-12-01,336.80129217442044,0.039336938209127092,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,0
2026-07-21,2027-01-01,337.702856483983,0.038280645419499271,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,0
2026-07-21,2027-02-01,338.3884689219081,0.035507960652747528,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,1
2026-07-21,2027-03-01,339.2514499434667,0.027371575145335614,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,3
2026-07-21,2027-04-01,340.25783805970366,0.021733944086552492,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,4
2026-07-21,2027-05-01,341.38313047871435,0.018680097990034561,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,4
2026-07-21,2027-06-01,342.60909313083783,0.02592316599642408,shadow_posterior,shadow_posterior,shadow_posterior,9,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-21,9,0
