as_of_date,reference_month,projected_index,implied_zc_rate,node_status,fit_status,curve_kind,observation_count,model_version,matrix_version,base_month,base_cpi,training_cutoff,source_trade_count,node_trade_count
2026-06-22,2026-06-01,334.91846269091843,0.038310467449314878,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,0
2026-06-22,2026-07-01,334.69158216924779,0.036042885791733204,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,5
2026-06-22,2026-08-01,334.81701639638879,0.033462405846077514,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,0
2026-06-22,2026-09-01,335.118783226868,0.031769652792081216,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,0
2026-06-22,2026-10-01,335.02121943803508,0.030279755325701707,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,0
2026-06-22,2026-11-01,334.65762431771924,0.032505119423301254,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,0
2026-06-22,2026-12-01,335.52429539222544,0.035396246897817951,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,0
2026-06-22,2027-01-01,337.32097948587085,0.037106549647260678,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,1
2026-06-22,2027-02-01,338.77647592315418,0.03669530707698998,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,1
2026-06-22,2027-03-01,339.95665720038414,0.029507188391686867,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,7
2026-06-22,2027-04-01,340.90992489829074,0.023692045217376556,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,5
2026-06-22,2027-05-01,341.67292487588679,0.019544838390342711,shadow_posterior,shadow_posterior,shadow_posterior,13,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-05-01,335.12299999999999,2026-06-22,13,0
