as_of_date,reference_month,implied_zc_rate,node_status,fit_status,model_version,matrix_version,base_month,training_cutoff,source_trade_count
2026-04-06,2026-03-01,0.033148946682134639,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-04-01,0.039573559438270456,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-05-01,0.040548737809714908,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-06-01,0.038625252277863842,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-07-01,0.036842822119313556,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-08-01,0.034274143763735498,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-09-01,0.03282019704433492,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-10-01,0.030085625483716294,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-11-01,0.033252910940941849,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2026-12-01,0.032852549266480402,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2027-01-01,0.032814556098040848,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
2026-04-06,2027-02-01,0.031733402695961921,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-06,0
