as_of_date,reference_month,implied_zc_rate,node_status,fit_status,model_version,matrix_version,base_month,training_cutoff,source_trade_count
2026-06-08,2026-05-01,0.042726268800647116,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2026-06-01,0.039772322134417948,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2026-07-01,0.038947772467249342,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2026-08-01,0.037885522384374148,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2026-09-01,0.037530788177339902,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2026-10-01,0.034846009262785582,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2026-11-01,0.038374439254354797,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2026-12-01,0.03914779635492871,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2027-01-01,0.03953242408962887,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2027-02-01,0.038508499472130087,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2027-03-01,0.032300363704639068,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
2026-06-08,2027-04-01,0.027082457510059443,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-04-01,2026-06-08,0
