as_of_date,reference_month,implied_zc_rate,node_status,fit_status,model_version,matrix_version,base_month,training_cutoff,source_trade_count
2026-03-27,2026-03-01,0.033399103812081998,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-04-01,0.03779672376439791,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-05-01,0.03871339026021503,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-06-01,0.037168163541159815,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-07-01,0.035759391793170225,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-08-01,0.033625947601056971,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-09-01,0.032266009852216726,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-10-01,0.029594231029102858,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-11-01,0.032759269657721468,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2026-12-01,0.03232485943700758,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2027-01-01,0.032242691820496105,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
2026-03-27,2027-02-01,0.031405970286273677,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-27,0
