as_of_date,reference_month,implied_zc_rate,node_status,fit_status,model_version,matrix_version,base_month,training_cutoff,source_trade_count
2026-04-08,2026-03-01,0.033180216323378309,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-04-01,0.038108449321217597,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-05-01,0.038464529575537032,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-06-01,0.036765138996964986,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-07-01,0.03495455783660617,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-08-01,0.032483887695384794,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-09-01,0.031096059113300489,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-10-01,0.028550017813048889,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-11-01,0.031802839671481786,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2026-12-01,0.031429946860708435,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2027-01-01,0.031381820865052257,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
2026-04-08,2027-02-01,0.030276787490245649,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-04-08,0
