as_of_date,reference_month,implied_zc_rate,node_status,fit_status,model_version,matrix_version,base_month,training_cutoff,source_trade_count
2026-04-14,2026-04-01,0.03779672376439791,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2026-05-01,0.038526744746706587,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2026-06-01,0.037261169205204725,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2026-07-01,0.035449840271414734,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2026-08-01,0.033101217374126524,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2026-09-01,0.031742610837438345,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2026-10-01,0.029379245955209576,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2026-11-01,0.032635859336916262,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2026-12-01,0.032543958722929034,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2027-01-01,0.032605487437433078,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2027-02-01,0.031494713649647288,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
2026-04-14,2027-03-01,0.025353332545962726,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-14,0
