as_of_date,reference_month,projected_index,implied_zc_rate,node_status,fit_status,curve_kind,observation_count,model_version,matrix_version,base_month,base_cpi,training_cutoff,source_trade_count,node_trade_count
2026-08-05,2026-07-01,334.04914211018371,0.034054202812534795,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,1
2026-08-05,2026-08-01,335.04342369608361,0.034161245574004351,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,0
2026-08-05,2026-09-01,335.31696657690276,0.032379823204749858,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,0
2026-08-05,2026-10-01,335.22917343893573,0.030919269436259667,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,0
2026-08-05,2026-11-01,335.05533892627147,0.033732171609059058,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,0
2026-08-05,2026-12-01,334.82426034088849,0.033236004927846841,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,3
2026-08-05,2027-01-01,335.91763748022265,0.032791919742915177,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,0
2026-08-05,2027-02-01,338.01450054017096,0.034363574032378885,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,3
2026-08-05,2027-03-01,339.53940195304239,0.028243594143908313,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,1
2026-08-05,2027-04-01,340.6017586202089,0.022766676536571051,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,0
2026-08-05,2027-05-01,341.28264533701605,0.018380252435720834,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,17
2026-08-05,2027-06-01,341.64392233512996,0.023033017724493288,shadow_posterior,shadow_posterior,shadow_posterior,25,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-05,25,16
