as_of_date,reference_month,projected_index,implied_zc_rate,node_status,fit_status,curve_kind,observation_count,model_version,matrix_version,base_month,base_cpi,training_cutoff,source_trade_count,node_trade_count
2026-07-24,2026-07-01,334.03609658081979,0.034013820177867693,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,0
2026-07-24,2026-08-01,335.08986696947238,0.034304599629208177,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,0
2026-07-24,2026-09-01,335.32528199832757,0.032405424871698063,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,0
2026-07-24,2026-10-01,335.1504879910575,0.030677290662127987,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,0
2026-07-24,2026-11-01,335.38248627324077,0.034741505585059729,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,0
2026-07-24,2026-12-01,335.88624142867678,0.036513178139065738,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,1
2026-07-24,2027-01-01,336.90689695597501,0.035833436707460642,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,0
2026-07-24,2027-02-01,338.31945926119681,0.035296783087341188,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,1
2026-07-24,2027-03-01,339.50524159162916,0.02814014466913517,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,0
2026-07-24,2027-04-01,340.50848069535436,0.0224865794707656,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,12
2026-07-24,2027-05-01,341.36155534046821,0.018615718230226674,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,12
2026-07-24,2027-06-01,342.08889254935394,0.024365455362908239,shadow_posterior,shadow_posterior,shadow_posterior,14,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-24,14,0
