as_of_date,reference_month,implied_zc_rate,node_status,fit_status,model_version,matrix_version,base_month,training_cutoff,source_trade_count
2026-04-27,2026-04-01,0.037110927539394156,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2026-05-01,0.040299877125037131,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2026-06-01,0.03940029947823831,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2026-07-01,0.038050073054159084,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2026-08-01,0.036002666864212163,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2026-09-01,0.034852216748768372,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2026-10-01,0.032327612682890861,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2026-11-01,0.03550514929563553,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2026-12-01,0.035444709832312071,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2027-01-01,0.035526299607688827,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2027-02-01,0.034401823829123046,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
2026-04-27,2027-03-01,0.028324142296032973,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-03-01,2026-04-27,0
