as_of_date,reference_month,projected_index,implied_zc_rate,node_status,fit_status,curve_kind,observation_count,model_version,matrix_version,base_month,base_cpi,training_cutoff,source_trade_count,node_trade_count
2026-07-30,2026-07-01,334.04246360526543,0.034033529398929563,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,0
2026-07-30,2026-08-01,335.09292649477794,0.03431404330807819,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,0
2026-07-30,2026-09-01,335.32974065702973,0.032419152269180129,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,0
2026-07-30,2026-10-01,335.15870282680089,0.030702553476745997,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,1
2026-07-30,2026-11-01,335.23847096317718,0.03429718119466485,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,0
2026-07-30,2026-12-01,335.48554794872638,0.035276675951311898,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,1
2026-07-30,2027-01-01,336.50820739286627,0.034607650046321714,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,1
2026-07-30,2027-02-01,338.11848581104164,0.03468178102128805,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,0
2026-07-30,2027-03-01,339.4367609778169,0.027932761513983051,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,2
2026-07-30,2027-04-01,340.51966513281957,0.022520164352950456,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,0
2026-07-30,2027-05-01,341.40874140964996,0.018756520470543547,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,29
2026-07-30,2027-06-01,342.13539480917893,0.024504703697474373,shadow_posterior,shadow_posterior,shadow_posterior,34,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-07-30,34,29
