as_of_date,reference_month,projected_index,implied_zc_rate,node_status,fit_status,curve_kind,observation_count,model_version,matrix_version,base_month,base_cpi,training_cutoff,source_trade_count,node_trade_count
2026-08-07,2026-07-01,334.0602235250384,0.034088505500849298,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,2
2026-08-07,2026-08-01,335.01222434684536,0.034064944152793375,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,0
2026-08-07,2026-09-01,335.27894482346306,0.032262761155982256,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,0
2026-08-07,2026-10-01,335.20213603237266,0.030836122187660964,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,0
2026-08-07,2026-11-01,335.03210406897296,0.033660486079232221,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,0
2026-08-07,2026-12-01,334.80004377881613,0.033161274907318461,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,1
2026-08-07,2027-01-01,335.88941172352003,0.032705138549555368,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,0
2026-08-07,2027-02-01,337.97993347344328,0.034257794799159358,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,0
2026-08-07,2027-03-01,339.50805395681994,0.028148661490673854,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,0
2026-08-07,2027-04-01,340.58137663701723,0.022705473055724124,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,0
2026-08-07,2027-05-01,341.27960447307339,0.018371178561523482,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,1
2026-08-07,2027-06-01,341.66353138846029,0.023091735903543853,shadow_posterior,shadow_posterior,shadow_posterior,4,uscpi_six_driver_v1,uscpi_monthly_bucket_matrix_v2,2026-06-01,333.952,2026-08-07,4,1
