as_of_date,reference_month,implied_zc_rate,node_status,fit_status,model_version,matrix_version,base_month,training_cutoff,source_trade_count
2026-03-25,2026-03-01,0.033555452018299015,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-04-01,0.036144578313253017,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-05-01,0.037095795809808152,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-06-01,0.035463059700335808,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-07-01,0.03411876872786701,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-08-01,0.031990023952391367,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-09-01,0.030634236453201957,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-10-01,0.027997199051608801,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-11-01,0.031062377746650993,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2026-12-01,0.030763391286637631,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2027-01-01,0.030686975022444107,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
2026-03-25,2027-02-01,0.029973836008384547,broker_marks,unknown,uscpi_zc_factor_v1,legacy_barclays_curve_archive,2026-02-01,2026-03-25,0
